id_produto|id_avaliacoes|id_comentario|rating_do_comentario|quantidade_avaliacoes_do_produto|comentario_about_produto|data_coleta
21958662|21958662|68f678077069c077298e83dd|5|2248|Perfeito queria o copo maior kkk|2025-10-22 21:16:23
21958662|21958662|68f0b9b3157b738d4e1482dd|5|2248|Produto muito bom|2025-10-22 21:16:23
21958662|21958662|68f00b69598da4b090e7b40f|5|2248|Muito bom, gosteu muito do liquidificador|2025-10-22 21:16:23
21958662|21958662|68eff777157b738d4eac47cf|5|2248|Com produtos Phillips Walita, não tem erro. Pode confiar.|2025-10-22 21:16:23
21958662|21958662|68ecec315c0b741cc0504d2d|5|2248|"Ótimo Liquidificador. Custo benefício excelente. Não tem aquele ""copinho"" abaixo das lâminas, isso é muito bom! Recomendo."|2025-10-22 21:16:23
21958662|21958662|68ebbf5a27ae04a3a6feae12|4|2248|Muito bom! Temos um outro Walita menos potente com mais de 15 anos de uso e por isso comprei este agora para o caso do outro apresentar algum problema, algo que parece não irá acontecer visto que ele já superou todas as expectativas. As 4 estrelas é porque se comparado ao mais velho o novo, mesmo sendo mais potente aparenta menos robustez. Recomendo!|2025-10-22 21:16:23
21958662|21958662|68e53bc6887683d05da8e366|5|2248|ATENDE MUITO BEM A MINHA NECESSIDADE. CONFORME MEU PEDIDO!|2025-10-22 21:16:23
21958662|21958662|68df4b787119b70f921584ec|5|2248|Muito bom|2025-10-22 21:16:23
21958662|21958662|68dc791a0200c8fd5ece7d9d|5|2248|Recomendadíssimo, fácil de limpar, super potente para o dia-a-dia. Melhor compra do ano para minha casa!|2025-10-22 21:16:23
21958662|21958662|68d93795500c7db0dc4dd361|5|2248|Recomendo, muito potente, copo com boa capacidade e em relação a outros liquidificadores ele é mas silencioso!|2025-10-22 21:16:23
21958662|21958662|68d570872d9fe7009036b793|5|2248|Prático !!! Funciona muito bem!!!|2025-10-22 21:16:23
21958662|21958662|68d26cd7869f4e26dd5d5682|5|2248|Muito bom ... cumpre o que promete , estou amando|2025-10-22 21:16:23
21958662|21958662|68d16a2df1e74223995b34f7|4|2248|Ótimo aparelho|2025-10-22 21:16:23
21958662|21958662|68d155bf26f9aab146387a5e|5|2248|Eu adorei o liquidificador muito obrigada as casas Bahia você tá de parabéns liquidificador é maravilhoso o seu atendimento é maravilhoso são todos educado obrigada a transportadora também temos que agradecer se não fosse eles não chegaria o produto aqui também né obrigada a empresas casas Bahia|2025-10-22 21:16:23
21958662|21958662|68ceba6226f9aab146f0f890|5|2248|Ótimo produto, valeu o investimento|2025-10-22 21:16:23
21958662|21958662|68cdc8904db6f29a41920675|5|2248|Atende muito a expectativa!!|2025-10-22 21:16:23
21958662|21958662|68cd86714db6f29a416c3bd2|5|2248|Comprei recentemente um liquidificador e ele é maravilhoso, chegou em perfeito estado e a loja entregou dentro do prazo previsto. Simplesmente encantada e recomendo.|2025-10-22 21:16:23
21958662|21958662|68cb316d0691d9da2525f7bc|5|2248|Valeu a compra. Pesquisei diversas opiniões e o produto entrega o que promete. Muito satisfeito!|2025-10-22 21:16:23
21958662|21958662|68c83892b806db69539bb388|5|2248|Super recomendo comprei amei esse liquidificador|2025-10-22 21:16:23
21958662|21958662|68c46628bfda7d7478db0433|5|2248|gostei muinto, chegou no prazo, não teve porblema na entraega gosto de pegar os produtos no correio .|2025-10-22 21:16:23
21958662|21958662|68c31f315e30e4ba351bbd1e|5|2248|Para mim a melhor marca de eletrodomésticos que têm no mercado.|2025-10-22 21:16:23
21958662|21958662|68bdedca554b6a9e522aa941|4|2248|Aparelho muito bom, resistente, potente, mas arranha fácil.|2025-10-22 21:16:23
21958662|21958662|68bce732554b6a9e52c608c3|5|2248|Fácil para lavar boa potência|2025-10-22 21:16:23
21958662|21958662|68bcb3d853da1319863df956|5|2248|Muito top!!!|2025-10-22 21:16:23
21958662|21958662|68b8ad89ff07fe61c275d6f8|4|2248|Gostei muito , bonito prático e por ter a trave de segurança , ficou melhor ainda|2025-10-22 21:16:23
21958662|21958662|68b6e8662b21e3335abef4db|5|2248|Produto bom. Atende a espectativa.|2025-10-22 21:16:23
21958662|21958662|68b32f09661253540f051c90|5|2248|Produto com muita Qualidade, quase zero ruído, muito potente , tritura gelo brincando, recomendo!|2025-10-22 21:16:23
38647082|38647082|68ac91f0bbb755975d2bd8b7|5|4|Ótimo produto|2025-10-22 21:16:24
38647082|38647082|68ac91c0bbb755975d2b416a|5|4|Gostei do produto|2025-10-22 21:16:24
38647082|38647082|68ac91c0bbb755975d2aea7f|4|4|Boa trituracao. Só tem barulho além do esperado e chegou uma das borrachas do pé solta.|2025-10-22 21:16:24
38647082|38647082|68c0bacef313ab2b179070ec|5|4||2025-10-22 21:16:24
9763471|9763471|68ac9190bbb755975d29f22f|4|8018|Ele e bom e bem grande, porém faz muito barulho mas em questão de qualidade ele e otimo|2025-10-22 21:16:25
9763471|9763471|68ac9149bbb755975d28d129|5|8018|Produto cumpre com o que promete entrega super rápida, comprei domingo e chegou na segunda feira.|2025-10-22 21:16:25
9763471|9763471|68ac9111bbb755975d27e70b|5|8018|Ótimo!! Forte e potente… super indico|2025-10-22 21:16:25
9763471|9763471|68ac912dbbb755975d2812d8|5|8018|Produto excelente|2025-10-22 21:16:25
9763471|9763471|68aca18cbbb755975d7ebb12|5|8018|Excelente aspirador, a sucção boa. Só o cabo que é pequeno, mas não interfere em nada, é só colocar os tubos prolongadores para ajudar. Quanto ao barulho não achei ele tão barulhento quanto falaram, barulho normal de aspirador kkk, só não testei ainda a função aspirar água, mas do resto estou satisfeita, super recomendo, vale a pena pelo preço e qualidade.|2025-10-22 21:16:25
9763471|9763471|68f74cb47069c0772951d724|5|8018|Promoção muito boa gostei ainda produto exellente.|2025-10-22 21:16:25
9763471|9763471|68f052e0598da4b090111ffd|5|8018|Muito bom e fácil de usar|2025-10-22 21:16:25
9763471|9763471|68f00b80157b738d4eb85fe0|5|8018|Muito bom e potente|2025-10-22 21:16:25
9763471|9763471|68ac9149bbb755975d28f96f|5|8018|Ótimo|2025-10-22 21:16:25
9763471|9763471|68ac9111bbb755975d2792fa|5|8018|Superou minhas expectativas. Produto lindo demais, leve e resistente ao mesmo tempo. Simplesmente amei,|2025-10-22 21:16:25
9763471|9763471|68ac90c0bbb755975d267625|5|8018|ótimo produto. Potente e entrega o que promete.|2025-10-22 21:16:25
9763471|9763471|68ac907fbbb755975d2619f1|5|8018|Produto incrível ? indico sempre, ela qualidade é sem comparação!|2025-10-22 21:16:25
9763471|9763471|68ac91f1bbb755975d2c3c7d|5|8018|Estou gostando bastante. Cumpre o que promete.|2025-10-22 21:16:25
9763471|9763471|68ac91c0bbb755975d2b288f|5|8018|Muito bom. É barulhento, mas eficiente.|2025-10-22 21:16:25
9763471|9763471|68ac9190bbb755975d29c614|5|8018|Eu retirei na loja, o atendente me entregou o aspirador com 1400W. Achei potente, cumpre o que promete, espero que dure muitos anos.|2025-10-22 21:16:25
9763471|9763471|68ac9190bbb755975d29b61d|5|8018|Muito bom e potente maravilhoso, leve adorei|2025-10-22 21:16:25
9763471|9763471|68aca282bbb755975d834ac0|5|8018|Ameii maravilhoso pegando certinho vem embalado e na data certinho|2025-10-22 21:16:25
9763471|9763471|68aca266bbb755975d82ba1c|5|8018|Muito bom !!|2025-10-22 21:16:25
9763471|9763471|68aca249bbb755975d8252fe|5|8018|Muito bom, forte, tem um barulho bem alto também|2025-10-22 21:16:25
9763471|9763471|68aca22cbbb755975d81c0a3|5|8018|Ele e muito bom eu amei|2025-10-22 21:16:25
9763471|9763471|68aca1ebbbb755975d80f6d4|5|8018|"Gostei bastante Todas as funções dele tem um desempenho ótimo O único ""problema"" é que é bem barulhento, então quem tem uma certa sensibilidade ou crianças com sensibilidade ao barulho,não recomendaria. Entrega dentro do prazo estimado."|2025-10-22 21:16:25
9763471|9763471|68aca1ebbbb755975d80a8bb|5|8018|Muito leve e bem potente. Amei.. 🥰|2025-10-22 21:16:25
9763471|9763471|68aca1eabbb755975d8071f1|5|8018|Muito bom chegou em perfeito estado|2025-10-22 21:16:25
9763471|9763471|68aca1eabbb755975d807079|4|8018|Muito bom, já utilizo marca Electrolux há muitos anos..|2025-10-22 21:16:25
9763471|9763471|68aca1bdbbb755975d7ffb81|5|8018|Retirei na Loja, até agora vem atendendo minhas expectativas. Não testei com água, mas está sendo muito boa a experiência ❤️|2025-10-22 21:16:25
9763471|9763471|68aca1a8bbb755975d7fbe34|5|8018|Ótima qualidade|2025-10-22 21:16:25
9763471|9763471|68aca11ebbb755975d7c6e1f|5|8018|Muito bom|2025-10-22 21:16:25
9763471|9763471|68aca10abbb755975d7c590e|5|8018|Ótimo produto, meu namorado amou e a entrega foi rápida!|2025-10-22 21:16:25
9763471|9763471|68aca0f5bbb755975d7b7de0|4|8018|Chegou muito rapido|2025-10-22 21:16:25
9763471|9763471|68aca0dcbbb755975d7acecc|5|8018|Muito bom, entrega rápida, amei o produto, veio tudo certinho|2025-10-22 21:16:25
9763471|9763471|68aca0c5bbb755975d7a6833|5|8018|Aspira e assopra muito bem... mas o barulho é incomodo|2025-10-22 21:16:25
9763471|9763471|68aca096bbb755975d790fb3|5|8018|Embora a mangueira seja curta, é um excelente produto, aspira e assopra muito bem. Super recomendo. Se tivesse ao meu alcance eu melhoraria o comprimento da mangueira.|2025-10-22 21:16:25
9763471|9763471|68aca068bbb755975d782917|2|8018|Muito barulho, funciona , o barulho é demais, recomendo p quem gosta de barulho|2025-10-22 21:16:25
9763471|9763471|68aca050bbb755975d7779b4|5|8018|Otimo… mas mto barulhento!|2025-10-22 21:16:25
9763471|9763471|68aca035bbb755975d76c754|5|8018|Produto atendeu as expectativas. Um produto excelente.|2025-10-22 21:16:25
9763471|9763471|68aca035bbb755975d76dbb6|5|8018|Produto maravilhoso, super potente, cumpre o que promete. Uma ótima aquisição!|2025-10-22 21:16:25
9763471|9763471|68aca019bbb755975d7641fc|5|8018|Eu adorei meu aspirador de pó! Ele aspira super bem e muito fácil de manusear. Espero usá-lo por muito tempo. A entrega foi tufo ok veio até antes do prazo de entrega.|2025-10-22 21:16:25
9763471|9763471|68ac9fd9bbb755975d754a2e|5|8018|um dos melhores equipamentos que já comprei, tinha duas outras marcas, mas esta como sempre a melhor! Aspirador de Água e Pó Electrolux Hidrolux AWD01 1250W, tenho maquina de lavar nesta marca e agora o Aspirador, super satisfeito!|2025-10-22 21:16:25
9763471|9763471|68ac9fa0bbb755975d7419a4|5|8018|Excelente chegou antes do prazo tudo certinho Ótimo preço|2025-10-22 21:16:25
9763471|9763471|68ac9f30bbb755975d7278d1|5|8018|Ótimo bem potente, aspira bem|2025-10-22 21:16:25
9763471|9763471|68ac9ef7bbb755975d713239|5|8018|Adorando meu novo coleguinha de trabalho, muito prático. Só deixou-me triste por ter saco coletor de pó descartável,tirando esse detalhe,é simplesmente ótimo. Super recomendo, podem comprar sem medo. Compra satisfeita 😌. Grata .|2025-10-22 21:16:25
9763471|9763471|68ac9ed7bbb755975d70f280|5|8018|Muito bom, bem prático, aspira bem, só é um pouco barulhento, mas não me incomodou. Tem dois bocais e dois tubos extensores.|2025-10-22 21:16:25
9763471|9763471|68ac9ef7bbb755975d713203|4|8018|Ótimo produto vale a pena comprar sem conta q é mais em conta do que o do outro aplicativo famoso . só não dou 5 estrela porque não é tão rápido a entrega.mas vale a pena.|2025-10-22 21:16:25
9763471|9763471|68ac9ef7bbb755975d712382|5|8018|Muito bom e prático, cabo é bem longo ,gostei muito.|2025-10-22 21:16:25
9763471|9763471|68ac9e8bbbb755975d6ed0b4|5|8018|Muito bonito, prático. Tem bastante força. Recomendo...|2025-10-22 21:16:25
9763471|9763471|68ac9e74bbb755975d6e2101|5|8018|Excelente, super recomendo.|2025-10-22 21:16:25
9763471|9763471|68ac9e5bbbb755975d6e120f|5|8018|O aspirador é excelente, me surpreendi Indico esse produto O fio é curto, tem que colocar extensão.|2025-10-22 21:16:25
9763471|9763471|68ac9e74bbb755975d6e3b2a|5|8018|Produto de acordo com o anúncio, veio tudo certinho, entrega dentro do prazo estabelecido, ótimo custo benefício. Nota 10.|2025-10-22 21:16:25
9763471|9763471|68ac9e40bbb755975d6d5280|5|8018|Ótimo|2025-10-22 21:16:25
9763471|9763471|68ac9de7bbb755975d6b7804|4|8018|Precisava de mais potência... pensei que fosse mais forte na sucção.|2025-10-22 21:16:25
9763471|9763471|68ac9da9bbb755975d6a814e|5|8018|Foi ótimo 👍 dentro das expectativas.|2025-10-22 21:16:25
9763471|9763471|68ac9da9bbb755975d6a804b|5|8018|Bom|2025-10-22 21:16:25
9763471|9763471|68ac9dc7bbb755975d6ab06f|5|8018|Ótimo produto muito potente|2025-10-22 21:16:25
9763471|9763471|68ac9da9bbb755975d6aa4bd|5|8018|Produto maravilhoso, já tinha um da mesma marca há tempos atrás e resolvi adquirir outro. A marca é ótima,o produto é lindo e potente.. Só é um tanto quanto barulhento mas nada de diferente de outros por ae.. Sua potência é ótima, aspira até a 3ª geração de fungos.. Kkkkkkkk. Amei|2025-10-22 21:16:25
9763471|9763471|68ac9da9bbb755975d6a689a|5|8018|Produto maravilhoso, atendeu bem minhas necessidades!|2025-10-22 21:16:25
9763471|9763471|68ac9d69bbb755975d698152|5|8018|Sensacional|2025-10-22 21:16:25
9763471|9763471|68ac9d85bbb755975d69e341|5|8018|Super bom|2025-10-22 21:16:25
9763471|9763471|68ac9d85bbb755975d69ceeb|5|8018|Muito bom e fácil de usar no dia dia.|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d68d96c|5|8018|Ótimo|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d68d136|5|8018|Ele é muito bom tem uma força ótima recomendo|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d6898c9|5|8018|Bom o produto é de excelente qualidade, não esperava menos a Eletrolux é uma ótima marca! Compre o que promete, perfeito para aquela faxina caprichada.|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d688f49|5|8018|Muito bom uso todos os dias|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d686733|5|8018|Aspirador muito bom, limpa rápido,o fio é curto precisa de extensão,faz barulho bem alto, usando com cuidado não terá problemas eu recomendo a compra.|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d687f01|5|8018|Aspirador e ótimo ruido e bem alto e achei o saco coletor de pó bem frágil parece mais um saco de pão. Mas me atende super bem para um apartamento de 3 quartos da conta do recado.|2025-10-22 21:16:25
9763471|9763471|68ac9d4bbbb755975d687e19|5|8018|Bom|2025-10-22 21:16:25
9763471|9763471|68ac9d00bbb755975d67704d|5|8018|ótimo, produto de qualidade! comprei para meu lava jato aspira toda sujeira.|2025-10-22 21:16:25
9763471|9763471|68ac9ce4bbb755975d66ed07|5|8018|O Aspirador é muito bom 👍 e o custo benefício também !!!|2025-10-22 21:16:25
9763471|9763471|68ac9ce4bbb755975d66d18e|5|8018|Produto excelente. Super recomendo|2025-10-22 21:16:25
9763471|9763471|68ac9c28bbb755975d6398a9|5|8018|Suga mais que um tamanduá e a entrega é tipo o flash|2025-10-22 21:16:25
9763471|9763471|68ac9c0ebbb755975d62c881|5|8018|Boa qualidade|2025-10-22 21:16:25
9763471|9763471|68ac9bf2bbb755975d629af5|5|8018|Excelente produto, super potente, dois pontos negativos, muito barulhento, e a mangueira do aspirador é muito curta, isso dificulta aspirar dentro do carro !|2025-10-22 21:16:25
9763471|9763471|68ac9bbbbbb755975d61569c|5|8018|Excelente aspirador, muito bom , preço ótimo além de lindo atendeu minhas necessidades super satisfeita e entrega super rápida como sempre parabéns casas Bahia .|2025-10-22 21:16:25
9763471|9763471|68ac9b83bbb755975d604aac|5|8018|De ótima qualidade.|2025-10-22 21:16:25
9763471|9763471|68ac9b63bbb755975d5fd1ad|5|8018|Muito bom|2025-10-22 21:16:25
9763471|9763471|68ac9b44bbb755975d5f2ed0|5|8018|Recebi tudo perfeito! Adorei o produto|2025-10-22 21:16:25
9763471|9763471|68ac9b44bbb755975d5f2eca|5|8018|Muito bom . gostei|2025-10-22 21:16:25
9763471|9763471|68ac9ae1bbb755975d5d65bd|5|8018|Excelente, me surpreendeu !|2025-10-22 21:16:25
9763471|9763471|68ac9ae0bbb755975d5d2f1b|5|8018|Ótimo|2025-10-22 21:16:25
9763471|9763471|68ac9a7cbbb755975d5bc2bf|5|8018|Ele é bom só é muuuuuito barulhento , uso apenas para tirar os fiapos dos meu sofás , não dar pra fazer muita coisa.|2025-10-22 21:16:25
9763471|9763471|68ac9a60bbb755975d5aff8b|5|8018|Bom produto. Ótimo poder de sucção, sem falar na função de sopro. Pra água também vale muito a pena. O único contra é não vir com um saco reserva, se viesse seria muito bom.|2025-10-22 21:16:25
9763471|9763471|68ac9a7bbbb755975d5b5f14|5|8018|Ótimo produto!|2025-10-22 21:16:25
9763471|9763471|68ac9a7bbbb755975d5b9af6|4|8018|Ele é potente,mas é muito barulhento|2025-10-22 21:16:25
9763471|9763471|68ac9a7bbbb755975d5b89c6|5|8018|Ótimo|2025-10-22 21:16:25
9763471|9763471|68ac9a14bbb755975d59c8f3|5|8018|Muito bom recomendo a todos|2025-10-22 21:16:25
9763471|9763471|68ac9989bbb755975d5722d5|4|8018|Adorei produto ótimo corresponde as minhas espectativas|2025-10-22 21:16:25
9763471|9763471|68ac9989bbb755975d5721c2|5|8018|Muito bom, Boa potência|2025-10-22 21:16:25
9763471|9763471|68ac9989bbb755975d57327b|5|8018|ótimo produto , já testei ,faz um pouco de barulho mais isso compensa a eficiência do mesmo.|2025-10-22 21:16:25
9763471|9763471|68ac9a14bbb755975d59d1c1|5|8018|Adorei perfeito|2025-10-22 21:16:25
9763471|9763471|68ac9a7bbbb755975d5b9130|5|8018|Muito bom,já conhecia o produto,recomendo a todos boa qualidade.|2025-10-22 21:16:25
9763471|9763471|68ac98d6bbb755975d52dc71|5|8018|Super fácil de montar e super leve, minha mãe gostou Bastante, só que é muito barulhento, mas deixa as coisas bem limpinhos.|2025-10-22 21:16:25
9763471|9763471|68ac98d6bbb755975d52c3c2|5|8018|Perfeito para todos os tipos de limpeza|2025-10-22 21:16:25
9763471|9763471|68ac98d6bbb755975d52c1b2|4|8018|Faz muito barulho, mas gostei.|2025-10-22 21:16:25
9763471|9763471|68ac9878bbb755975d50fe4d|5|8018|Muito bom super recomendo rápido prático e super silencioso|2025-10-22 21:16:25
9763471|9763471|68ac9839bbb755975d4ffa82|5|8018|Ótimo produto|2025-10-22 21:16:25
9763471|9763471|68ac9821bbb755975d4f74e7|5|8018|Perfeito! O melhor de todos que já tive, e olha que foram muitos . Espero que ele fique na minha Família, por longos anos.|2025-10-22 21:16:25
9763471|9763471|68ac97edbbb755975d4e6a13|5|8018|Excelente produto amei|2025-10-22 21:16:25
9763471|9763471|68ac97edbbb755975d4e1169|5|8018|Ótimo até o momento ainda não usei a função de sugar água...|2025-10-22 21:16:25
9763471|9763471|68ac97d3bbb755975d4d873d|5|8018|Super recomendo! Muito bom mesmo pena ser pouco barulhento, Material de ótima qualidade pelo preço, boa sucção, boa velocidade de entrega, tenho só uma crítica poderia vir dois sacos de pó e não de papel poderia ser feito com outro material, podia colocar uma escovinha mais pelo preço dele tá tudo ok!!!|2025-10-22 21:16:25
9763471|9763471|68ac97b7bbb755975d4d445d|5|8018|O produto é muito bom, superou minhas expectativas|2025-10-22 21:16:25
9763471|9763471|68ac978bbbb755975d4c0b8d|5|8018|Muito bom aspira bastante tô muito satisfeita|2025-10-22 21:16:25
29766130|29766130|68d740d0500c7db0dc40583d|5|2106|"Aspirador é bem potente...Achei prático e fácil de usar...O fio é bem longo...Só a parte ""portátil "" que uso para aspirar o sofá é um pouco pesada,cansa o braço...Mas no geral cumpre o que promete.Recomendo."|2025-10-22 21:16:26
29766130|29766130|68cef90b4db6f29a412e4b63|5|2106|Vale a pena o custo benefício , potente , leve , prático e pouco barulho, recomendo pode comprar sem medo|2025-10-22 21:16:26
29766130|29766130|68ac9173bbb755975d29651c|5|2106|Maravilhoso, leve, fácil de montar, fácil de desmontar. Simplesmente perfeito.|2025-10-22 21:16:26
29766130|29766130|68ac9173bbb755975d295c05|4|2106|Muito bom, comparado a um aspirador comum de 2013, esse vertical é menos ruidoso. Potência de sucção é mto boa para meu uso. Para limpeza da cada achei muito bon, porém pata o carro não é tão prático pois o tamanho é peso dificultam um pouco, sendo o antigo que não é vertical mais prático. A escovinha que vem nele não é boa/prática por ser pequena e ser 2em1, usa como sem escova ou virando padaria usar com escova, essa articulação fica virando é atrapalha. Usei a escova do antigo e ficou muito bom. Praticidade de limpeza do copo e filtro é muito boa. Em geral gostei muito!|2025-10-22 21:16:26
29766130|29766130|68c87bf40966e469b4ee65ce|5|2106|Produto de ótima qualidade. Ótimo poder dr sucção. Não muito barulhento. Ergonômico e leve Recomendo a compra.|2025-10-22 21:16:26
29766130|29766130|68ac9173bbb755975d2991f8|5|2106|Muito eficiente esse aspirador,prático, leve,cumpre com o que promete. Super indico|2025-10-22 21:16:26
29766130|29766130|68ac90edbbb755975d271777|2|2106|Achei o produto muito fraco, não aspira direito e esquenta muito a ponto de queimar as mãos, não dá pra usar o modo curto, sem a extensão do cabo e o bico 2x1 é muito curto, pequeno e não entra em nenhuma cavidade, como por exemplo: a greta de uma janela|2025-10-22 21:16:26
29766130|29766130|68f2c5f87dbe7286139a1ab6|5|2106|Aspirador é muito bom, aspira toda a sujeira, usei no meu sofá e por eu ter 2 gatos em casa, tem mt pelo também, aspirou mt bem os pelos do sofá e da casa, e também o cabo é bem cumprido facilitando na hora de aspirar o cômodo todo, facilitando muito também a limpeza no dia a dia.|2025-10-22 21:16:26
29766130|29766130|68c2cf97f313ab2b17a2c9c0|4|2106|Produto muito bom , robusto, prático, resolvido meu problema. Preço bom.|2025-10-22 21:16:26
29766130|29766130|68ac9149bbb755975d28b3d2|5|2106|Produto muito bom|2025-10-22 21:16:26
29766130|29766130|68ac9149bbb755975d28cdd5|5|2106|Sofisticado, silencioso e eficiente.|2025-10-22 21:16:26
29766130|29766130|68ac9149bbb755975d28d47c|5|2106|Cumpre o que promete, tenho pets em casa e está me ajudando muito com a limpeza da casa.|2025-10-22 21:16:26
29766130|29766130|68ac9172bbb755975d29311a|5|2106|Bem potente e silencioso. Bonito design. A construção pareceu bem feita e com matérias resistentes. Encaixes bem ajustados e de fácil remoção. Super recomendo...|2025-10-22 21:16:26
29766130|29766130|68ac9111bbb755975d27f125|5|2106|Eu amei chegou rápido não é barulhento e está sendo muito útil só comprem|2025-10-22 21:16:26
29766130|29766130|68ac912dbbb755975d285f37|5|2106|Adorei! O produto é leve, fácil de manusear, simples de manter limpo, tem um fio gigante e me ajuda muito na rotina da casa. Super indico a compra!|2025-10-22 21:16:26
29766130|29766130|68ac90edbbb755975d2743c5|5|2106|muito potente, tenho 6 gatos e esse aspirador me ajuda demais, 5 minutos e a casa tá limpa… não sei como vivi sem até agora kkkk e é fácil de limpar tbm, o cabo é longo, faz barulho mas bem menos que os outros, no geral só elogios até agora.|2025-10-22 21:16:26
29766130|29766130|68ac90edbbb755975d2763cc|4|2106|Excelente, muito potente. Comprei o de 1450W.|2025-10-22 21:16:26
29766130|29766130|68ac90c0bbb755975d2686a9|5|2106|Ótimo produto, dei de presente para minha mãe. Gostamos muito! Sucção forte e não faz muito barulho.|2025-10-22 21:16:26
29766130|29766130|68ac90c0bbb755975d26a020|5|2106|Produto bom, atende a minhas necessidades, ajuda a tirar os pêlos dos gatos que ficam espalhados pela casa. Veio o modelo atualizado, pois esse aspirador teve melhorias em sua segunda versão, esse é o de 1450W.|2025-10-22 21:16:26
29766130|29766130|68ac90c0bbb755975d26afd4|5|2106|Produto de qualidade, excelente custo benefício, atendeu minhas necessidades|2025-10-22 21:16:26
29766130|29766130|68ac90c0bbb755975d26b61f|5|2106|Absolutamente incrível ! Potente e não achei muito barulhento , vale cada centavo|2025-10-22 21:16:26
29766130|29766130|68ac91f1bbb755975d2c2504|5|2106|Muito prático e excelente. Gostei bastante|2025-10-22 21:16:26
29766130|29766130|68ac91d9bbb755975d2baecf|5|2106|Muito bom, bem potente.|2025-10-22 21:16:26
29766130|29766130|68ac91d8bbb755975d2b5965|5|2106|Muito bom excelente super potente e aspira muito bem , prático entrega super rápida parabéns !!!|2025-10-22 21:16:26
29766130|29766130|68ac9190bbb755975d29f9c5|5|2106|Produto excelente! Não faz tanto barulho, realmente muito potente, limpa tudo, fio super extenso, cabeça se modela ao local e facilita muito. Além disso, bonito. Só é um pouco pesado para levar de um lado ao outro, muito tempo limpando cansa a mão.|2025-10-22 21:16:26
29766130|29766130|68aca20ebbb755975d8167c3|5|2106|Ele é muito bom e super potente. A entrega foi feita super rápida, chegou um dia após a compra. Logo testei o produto e é de ótima qualidade. Terei mais detalhes conforme usá-lo no dia a dia.|2025-10-22 21:16:26
29766130|29766130|68aca20ebbb755975d815abd|5|2106|Simplesmente excelente, amei o produto e facilitou muito a limpeza da minha casa.|2025-10-22 21:16:26
29766130|29766130|68aca1ebbbb755975d809b31|5|2106|Atendeu as expectativas. Muito bom|2025-10-22 21:16:26
29766130|29766130|68aca158bbb755975d7d8ec7|5|2106|Ele é realmente excelente, com baixo ruído, ótima sucção e o cabo é uma maravilha, permitindo aspirar praticamente toda minha casa. A única ressalva é que ele aquece um pouco, mas não é algo que incomode muito.|2025-10-22 21:16:26
29766130|29766130|68aca158bbb755975d7de1cb|5|2106|Embora a tampinha do filtro esteja se soltando com frequência achei muito bom. Bastante potente em relação aos outros verticais que já usei.|2025-10-22 21:16:26
29766130|29766130|68aca158bbb755975d7de0b5|5|2106|Gostei muito do aspirador. Bonito e fácil de usar. É potente e não muito barulhento|2025-10-22 21:16:26
29766130|29766130|68aca158bbb755975d7de0e3|5|2106|Adorei. Aspirador super forte.|2025-10-22 21:16:26
29766130|29766130|68aca11ebbb755975d7c986b|5|2106|Aspirador maravilhoso, super potente, silencioso perto dos outros e lindoooo o designer. Ameiiiiii|2025-10-22 21:16:26
29766130|29766130|68aca0f5bbb755975d7bae99|5|2106|Excelente aspirador. Boa sucção, leve, de fácil manutenção, material resistente. Obs: Tudo dura e se conserva tendo CUIDADO. Até o momento meu produto está em perfeito estado, funcionando perfeitamente e só me arrependo de ter demorado tanto para adquirir um. 😌|2025-10-22 21:16:26
29766130|29766130|68aca0f5bbb755975d7b6888|5|2106|Ele é maravilhoso, ouvi que ele era muito barulhento e pensei, mas não! ele é ótima|2025-10-22 21:16:26
29766130|29766130|68aca0f5bbb755975d7b6d18|5|2106|Bom! Potente e atendeu muito bem para aspiração da casa toda, tenho gatos e ele me ajuda a manter a casa organizada.|2025-10-22 21:16:26
29766130|29766130|68aca035bbb755975d773c05|5|2106|ele é lindo vem bem embalado, tenho 1,61 e achei baixo o comprimento mas foi falta de atenção minha, e achei um pouco pesado, mas cumpre com o que promete.|2025-10-22 21:16:26
29766130|29766130|68aca035bbb755975d76ebea|5|2106|Melhor aspirador com fio por esse preço! Paguei R$240, maior potência, maior fio de extensão de tomada. Feito com ótimos materiais, muito bonito.|2025-10-22 21:16:26
29766130|29766130|68ac9f4bbbb755975d733193|5|2106|Maravilhoso amei esse aspirador.|2025-10-22 21:16:26
29766130|29766130|68ac9e74bbb755975d6e1d46|2|2106|O produto decepcionou em razão da saída de ar do motor. Quando se faz movimentos laterais para aspersão do pó, o vento sopra inteiramente no rosto do usuário. Como é um aspirador de pó potente, o sopro é bem forte e dá a impressão de que o pó aspirado está sujo e contaminando a face do usuário. Outro problema é a borracha da base do aspirador. Ela não deixa ele deslizar quando o movimento é para trás. A retirada da borracha é o único meio de torná-lo funcional. Nos demais aspectos não há qualquer reclamação. Fica a dica.|2025-10-22 21:16:26
